"ID","Player","Team","Position","Prim Pos","RkOv","Status","Opponent","FPts","FP/G","Ros","+/-","GP","GS","Min","G","G/G","A","Pts","S","SOT","FC","FS","YC","RC","DPt","Off","PKG","CS"
"*05r2t*","Niall Huggins","SUN","F","F","622","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnb*","Samuel Iling-Junior","AVL","F","F","623","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06prv*","Jamaldeen Jimoh","AVL","M","M","626","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06492*","Sasa Kalajdzic","WOL","F","F","434","FA","@ARS Sat 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06roh*","Sekou Kone","MUN","M","M","642","FA","BOU Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zrq*","Wellity Lucky","LIV","D","D","656","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04tsf*","Paris Maghoma","BRF","M","M","659","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewy*","Alex Murphy","NEW","D","D","694","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072cb*","Seth Ridgeon","FUL","M","M","741","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ue3*","Albert Sambi Lokonga","ARS","M","M","754","FA","WOL Sat 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","NEW","D","D","778","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fy5*","Mike Tresor","BUR","F","F","785","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oji*","Rhys Williams","LIV","D","D","809","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qwh*","Ben Winterburn","BOU","M","M","451","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06msb*","Malick Yalcouye","BHA","M","M","816","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5d*","Min-Hyeok Yang","TOT","F","F","817","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ogg*","Ajibola Alese","SUN","D","D","470","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kwh*","Benjamin Arthur","BRF","D","D","481","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*03dxr*","Ashley Barnes","BUR","F","F","430","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crn*","Toby Collyer","MUN","M","M","536","FA","BOU Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*048xg*","Josh Dasilva","BRF","M","M","545","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04u6i*","Leander Dendoncker","AVL","M","M","549","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066t3*","Jamie Donley","TOT","F","F","557","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062du*","Darko Gyabi","LEE","M","M","596","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbq*","Andre Harriman-Annous","ARS","F","F","600","FA","WOL Sat 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0q*","Harrison Jones","SUN","M","M","628","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cl*","Issa Kabore","MCI","D","D","632","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0c*","Shea Lacey","MUN","F","F","646","FA","BOU Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4p*","Benson Manuel","BUR","F","F","663","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mgk*","Jayden Meghoma","BRF","D","D","673","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v09*","Reece Munro","MUN","D","D","691","FA","BOU Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06few*","Youssef Chermiti","EVE","F","F","733","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05afj*","Largie Ramazani","LEE","F","F","734","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061z5*","Calvin Ramsay","LIV","D","D","736","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r3w*","Remy Rees-Dottin","BOU","F","F","738","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062oi*","Kaden Rodney","CRY","M","M","743","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ya6*","Kota Takai","TOT","D","D","777","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rrq*","Reggie Walsh","CHE","M","M","798","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qq9*","Luca Williams-Barnett","TOT","F","F","810","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wwd*","Joshua Wilson-Esbrand","MCI","D","D","812","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06mnd*","Eric da Silva Moreira","NOT","F","F","820","FA","TOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0u*","Ahmed Abdullahi","SUN","F","F","459","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*067y2*","Daniel Adu-Addei","BOU","F","F","461","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cly*","Enock Agyei","BUR","F","F","463","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06r5r*","Matai Akinmboni","BOU","D","D","467","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0643r*","Owen Bevan","BOU","D","D","499","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v0k*","Alan Browne","SUN","M","M","513","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbt*","Rio Cardines","CRY","M","M","521","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05tz8*","Emmanuel Dennis","NOT","F","F","550","FA","TOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uog*","Lewis Dobbin","AVL","F","F","555","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06shp*","Landon Emenalo","CHE","M","M","566","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066j4*","Mateo Joseph","LEE","F","F","573","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072cf*","Keyrol Figueroa","LIV","F","F","574","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066si*","Alfie Gilchrist","CHE","D","D","584","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nv5*","Alfie Harrison","NEW","M","M","602","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kji*","Ollie Harrison","CHE","M","M","603","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zvn*","George Hemmings","AVL","M","M","609","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nlc*","Reigan Heskey","MCI","F","F","613","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ils*","Yunus Konak","BRF","M","M","640","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zrs*","Michael Laffey","LIV","M","M","647","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06tf6*","Bendito Mantato","MUN","M","M","662","FA","BOU Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qwj*","Ezra Mayers","WHU","D","D","439","FA","AVL Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rrr*","Hindolo Mustapha","CRY","M","M","695","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rnn*","Sean Neave","NEW","F","F","697","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r93*","Tyler Onyango","EVE","M","M","711","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072at*","Nehemiah Oriola","BHA","F","F","455","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ym3*","Ian Poveda-Ocampo","SUN","F","F","729","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062op*","Omar Richards","NOT","D","D","740","FA","TOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzx*","Isaac Schmidt","LEE","D","D","760","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kk4*","Franco Umeh-Chibueze","CRY","F","F","793","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzr*","Jaydon Banel","BUR","F","F","493","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zod*","Dean Benamar","CRY","D","D","494","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zoe*","Luke Browne","CRY","D","D","514","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zc3*","Junai Byfield","TOT","D","D","516","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06v00*","Sam Chambers","LEE","M","M","528","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05re5*","Carney Chukwuemeka","CHE","M","M","530","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ck*","Malcolm Ebiowei","CRY","F","F","563","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06jgk*","Romain Faivre","BOU","M","M","570","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06873*","Joao Felix","CHE","F","F","572","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05n3u*","Joe Gelhardt","LEE","F","F","582","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhl*","Kaide Gordon","LIV","F","F","589","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nbw*","Jaden Heskey","MCI","F","F","612","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zca*","Oliver Irow","TOT","F","F","624","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072b6*","Ryan Kavuma-McQueen","CHE","F","F","633","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkx*","Joe Knight","BHA","M","M","454","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ft*","Tyrell Malacia","MUN","D","D","661","FA","BOU Mon 8:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0722t*","Ryan McAidoo","MCI","F","F","669","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkq*","Kieran Morrison","LIV","M","M","685","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qq8*","Callum Olusesi","TOT","M","M","709","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062ow*","David Ozoh","CRY","M","M","714","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06awp*","Travis Patterson","AVL","D","D","719","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nuf*","Myles Peart-Harris","BRF","M","M","721","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06prt*","Triston Rowe","AVL","D","D","747","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zqi*","Joshua Stephenson","BRF","D","D","774","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rwp*","Charlie Tasker","BHA","D","D","779","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zc8*","Tynan Thompson","TOT","F","F","783","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yb6*","Oluwaseun Adewumi","BUR","M","M","460","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zc7*","Yusuf Akhamrich","TOT","F","F","466","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uh0*","Joseph Anderson","SUN","D","D","475","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzn*","Abdoullah Ba","SUN","M","M","487","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0700s*","Adam Berry","NOT","M","M","497","FA","TOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pru*","Aidan Borland","AVL","M","M","506","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm7*","Josh Bowler","NOT","M","M","508","FA","TOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pry*","Kaden Braithwaite","MCI","D","D","509","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06prw*","Ben Broggio","AVL","M","M","512","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066iy*","Kaelan Casey","WHU","D","D","524","FA","AVL Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbv*","Justin Clarke","EVE","M","M","535","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbo*","Louie Copley","ARS","M","M","538","FA","WOL Sat 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zrr*","Josh Davidson","LIV","D","D","546","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05nio*","Alfie Devine","TOT","M","M","552","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zcd*","Preston Fearon","WHU","M","M","571","FA","AVL Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*063e8*","Goncalo Guedes","WOL","F","F","579","FA","@ARS Sat 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zcc*","Airidas Golambeckis","WHU","D","D","587","FA","AVL Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06qvv*","Malachi Hardy","TOT","D","D","599","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*035mq*","Isaac Hayden","NEW","M","M","604","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*044nm*","Rob Holding","CRY","D","D","619","FA","MCI Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06pms*","Ismeal Kabia","ARS","F","F","631","FA","WOL Sat 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06rkr*","Trent Kone-Doherty","LIV","F","F","641","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zc9*","Ellis Lehane","TOT","F","F","652","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzo*","Jay Matete","SUN","M","M","667","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ylt*","Chris Mepham","BOU","D","D","674","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nbu*","Stephen Mfuni","MCI","D","D","677","FA","@CRY Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05vyh*","Andy Moran","BHA","M","M","683","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05uhk*","Tyler Morton","LIV","M","M","686","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06kud*","Amara Nallo","LIV","D","D","696","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nk3*","Josh Nichols","ARS","D","D","698","FA","WOL Sat 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mmx*","Michael Obafemi","BUR","F","F","706","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzk*","Timothee Pembele","SUN","D","D","722","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06uzu*","Mamadou Sarr","CHE","D","D","758","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzp*","Luis Hemir Silva Semedo","SUN","F","F","762","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062cj*","Abdallah Sima","BHA","F","F","763","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06nl8*","Luca Stephenson","LIV","M","M","775","W <small>(Tue)</small>","BHA 0<br/>@LIV 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zbu*","Aled Thomas","EVE","D","D","780","W <small>(Tue)</small>","EVE 0<br/>@CHE 2 F","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*0643w*","Ryan Trevitt","BRF","M","M","786","FA","LEE Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05wqy*","Joe White","NEW","M","M","803","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056at*","Jordan Zemura","BOU","D","D","819","FA","@MUN Mon 8:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06unr*","Yasin Ozcan","AVL","D","D","825","FA","@WHU Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06awq*","George Abbott","TOT","M","M","458","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072g3*","Sam Alabi","NEW","M","M","468","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewp*","Samuel Amissah","FUL","D","D","474","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zc4*","Pele Arganese-McDermott","TOT","D","D","479","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06zc2*","Tyrell Ashcroft","TOT","D","D","483","FA","@NOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*072c1*","Zyan Blake","NOT","F","F","503","FA","TOT Sun 2:00PM","0","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yxd*","Rhys Chadwick","LEE","M","M","527","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4r*","Darko Churlinov","BUR","F","F","531","W <small>(Tue)</small>","FUL 1<br/>@BUR 1","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzh*","Antonito Cordero","NEW","F","F","539","FA","@SUN Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06xzf*","Charlie Crew","LEE","M","M","541","FA","@BRF Sun 4:30PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yf8*","Pierre Ekwah","SUN","M","M","565","FA","NEW Sun 2:00PM","0","0","0%","0%","0","0","0","0","0.0","0","0","0","0","0","0","0","0","0","0","0","0"
